id,puzzle,solution
724,805002000720009481031074000453920710609451003008307950084006270500200040000745630,845612397726539481931874562453928716679451823218367954384196275567283149192745638
725,400605100602981345350420006017050630006043900030060082703002410049816003180070069,498635127672981345351427896917258634826743951534169782763592418249816573185374269
726,096500400052001038003700560041209870030400206008007000264000080800036920300040050,796583412452691738183724569641259873537418296928367145264975381875136924319842657
727,840050090030217008076040300067080030519600070000000501000832900020594000390060450,842356197935217648176948325467185239519623874283479561754832916621594783398761452
728,800709653371600900590403027407068290123597846609241735930800412260034579700052368,842719653371625984596483127457368291123597846689241735935876412268134579714952368
729,600072000005304069138000020900248350000000070413095000390000240204039506586000003,649172835725384169138956427967248351852613974413795682391567248274839516586421793
730,030071092104039850070004130000196375950043060307205041280050614090000080405060020,638571492124639857579824136842196375951743268367285941283957614796412583415368729
731,800657401000100965050004030402800090309726500510349078000401382020938056100562700,893657421247183965651294837472815693389726514516349278965471382724938156138562749
732,342090100900800207700640000000105680000300700000926013090200000453009006027058000,342597168965831247781642359239175684516384792874926513198263475453719826627458931
733,615783492384269015972415638006100083108607924293540106067821009529070001000954260,615783492384269715972415638746192583158637924293548176467821359529376841831954267
734,980706504570902803010008600200000381040200007007089240094025708805400000000090056,983716524576942813412538679259674381348251967167389245694125738835467192721893456
735,250306091109078605048005002703004108090032000024600900900000407300409016010063589,257346891139278645648195372763954128591832764824617953986521437375489216412763589
736,000000008478200300020738540340100600780040000001500804160003700937001020850607910,513964278478215369629738541345182697786349152291576834162493785937851426854627913
737,048000030107260405050000187000053702300726014000194050260040871004907000800602509,948571236137268495652439187491853762385726914726194358269345871514987623873612549
738,045000007037805000106070500568010370301700900974503006000000410600007025050001063,845136297237895641196274538568419372321768954974523186783652419619347825452981763
739,070001960259340701004007002105708030700900120390214070937102546002409810080605297,873521964259346781614897352125768439746953128398214675937182546562479813481635297
740,000200408000478009042069007058006900004030050730001800610084005027653084000027603,379215468561478329842369517258746931194832756736591842613984275927653184485127693
741,080152400601030200207008009006780000500096700400015006002603958905000042864500071,389152467641937285257468139196784523528396714473215896712643958935871642864529371
742,734280090612000340000036070290000580000060000005804961100659020520300006803000750,734281695612597348958436172296713584481965237375824961147659823529378416863142759
743,007501400200609075350004190932000614400003050071400030040050700020010009060040001,697531482214689375358724196932875614486193257571462938149258763725316849863947521
744,106040573005020014000000028280000037953000006010480209060200845090014062070008091,126849573835726914749531628284965137953172486617483259361297845598314762472658391
745,090872000200010800087000100700185003520000081003400050972368005650000090030097028,196872534245613879387954162769185243524736981813429756972368415658241397431597628
746,760008100902460000138027900501000637006753091347910805800005279420800300079100548,764398152952461783138527964591284637286753491347916825813645279425879316679132548
747,000001007832040050100085026000408000001790204467523000018060092603002041005100060,956231487832647159174985326329418675581796234467523918718364592693852741245179863
748,009130040004270080000400930000604209002003450480002000706900810930041706100060004,259138647364279185871456932513684279692713458487592361746925813935841726128367594
749,000000000076001030043200000050700100702050340604003090000060017021907053000005429,198534276276891534543276981359748162712659348684123795935462817421987653867315429
750,376002005842000000010043607407900060100306049008400503754080016903710058080630700,376192485842567931519843627437958162125376849698421573754289316963714258281635794
751,090400000200973015030560070900304680006092004000186092750600000620010000080040356,597421863268973415431568279972354681816792534345186792754639128623815947189247356
752,046020570002001609100673000500000027000810000201700980620500008870000293000207050,346928571782451639159673842568394127497812365231765984624539718875146293913287456
753,870030590000501020120000600000025060000006059001000800900000006657019004038004905,876432591493561728125798643389125467742386159561947832914853276657219384238674915
754,007000560000840000610027408006179854700083000849602300008290003560018070030060080,487931562295846731613527498326179854751483926849652317178295643564318279932764185
755,000200000030005190004397008000004070800900306207800050006010000025000009900026500,698241735732685194514397628369154872851972346247863951476519283125738469983426517
756,050000963190000705003000000670005100030806009004010672015362000900080004000000500,852147963196238745743659281679425138231876459584913672415362897967581324328794516
757,500600030603040750000075006915063000000490005034518209321009000009730801876000593,597682134683941752142375986915263478268497315734518269321859647459736821876124593
758,407305169130042500860701200016000000203007945570039008002873091748906352090524070,427385169139642587865791234916458723283167945574239618652873491748916352391524876
759,000475109514600302700000006287000000000210007106057000000030604300802791001006020,632475189514689372798123546287364915953218467146957238829731654365842791471596823
760,900003570000295003500000902040800207600050000798300000876402309250679080000000706,962143578187295643534786912345861297621957834798324165876412359253679481419538726
761,010834600007000000000176030091600000200050071854000396009001000475320060003060905,912834657367295814548176239791643582236958471854712396629581743475329168183467925
762,317086000004372008209540376068030029900260800420800000036000092000020003700000600,317986254654372918289541376168735429975264831423819567836457192591628743742193685
763,726050900090300025531800006902600500403000609600005032300010004185463290047509000,726154983894376125531892476972631548453728619618945732369217854185463297247589361
764,036040259008153006704906803610387500309060172005019638001590020027001005540672900,136748259298153746754926813612387594389465172475219638861594327927831465543672981
765,070020083451370006002610700005090020009002571020100964214507000590200817860900402,976425183451378296382619745145796328639842571728153964214587639593264817867931452
766,104020005005107200007430006400003800000092510589700632040900300006304928000008060,134629785965187243827435196412563879673892514589741632248976351756314928391258467
767,437800009200001608068507402700000903380200050045000000891064005004980060020105800,437826519259431678168597432712658943386249157945713286891364725574982361623175894
768,000785900829613050005000800013204680040030100000000403032479010054800307980300200,461785932829613754375942861713294685246538179598167423632479518154826397987351246
769,800007120570402000000000050209078604130206005060300008080910500006000980910080372,894567123571432869623891457259178634138246795467359218782913546346725981915684372
770,130009400209007610764812305040081700001000054092070061007003500016720040083900020,138659472259437618764812395645281739871396254392574861927143586516728943483965127
771,040069800600080002085240906056002003000890015907036008500073000400128037103604000,742369851691785342385241976856412793234897615917536428528973164469128537173654289
772,000500264000060970000900030001670890900302050520008640002780019700000300164200080,879513264213864975645927138431675892986342751527198643352786419798451326164239587
773,030000209001000004028059031009203000003540900800060010954301008006820503002600000,437186259591732864628459731769213485213548976845967312954371628176824593382695147
774,402005000703004159050000000030007090806300040000028530065070014098000007000002805,412985673783264159659731482534617298826359741971428536265873914198546327347192865
775,374210006010009070006000050401900000060370108020004005802041607100706800007000500,374215986215689473986437251431958762569372148728164395892541637153796824647823519
776,005294076000167200627853019003010047010720000750000190092000001001072080578641020,135294876849167235627853419283519647914726358756438192492385761361972584578641923
777,007305080032760900500020703083200500000400168100900372020148000046530801018602400,497315286832764915561829743683271594279453168154986372725148639946537821318692457
778,370060409192304560004001372950148607720609004806000003007590230005810000019000780,378265419192374568564981372953148627721639854846752193487596231235817946619423785
779,900000604050310028000080500674001200090040705230000400000020100140060090520193046,983257614756314928412986573674531289891642735235879461369428157148765392527193846
780,503000068001402570746003209692000300000096800010205007050004700000809140060127005,523971468981462573746583219692718354475396821318245697159634782237859146864127935
781,063074010850600200007508060490000000006700004020906050004052090570003000610097435,963274518851639247247518369495381672136725984728946153384152796579463821612897435
782,300054100219300465000201837040000720730060584002078016093025608006109250504000071,387654192219387465465291837648513729731962584952478316193725648876149253524836971
783,000261070142007836705040912084009023076000148300078069050186000408030000603094080,839261475142957836765843912584619723976325148321478569257186394498732651613594287
784,706258000301700820582000900004075630003000097870032041260540380418060752030827164,796258413341796825582413976124975638653184297879632541267541389418369752935827164
785,206070093450009002907140000682000047000080001001900000360010280005096704000020015,216578493458639172937142856682351947793284561541967328364715289125896734879423615
786,005800963769510200382400005103700020090105030070900651630259070920004506007600090,415827963769513248382496715153768429296145837874932651638259174921374586547681392
787,900020040080000037013400925840035000130070080060014003000390000308007002605000070,956723148284951637713486925849235761132679584567814293471392856398567412625148379
788,006300097024000010873000040701000508685710924040080701007065402062978153058200000,516342897924857316873691245731429568685713924249586731397165482462978153158234679
789,280000000010570000730600005847006000520010000960780043000290060300000120672001004,285143679416579832739628415847356291523914786961782543154297368398465127672831954
790,408003006500140000312009080720896030080400000000002908840261050000907601006504829,498723516567148293312659784721896435983475162654312978849261357235987641176534829
791,065032098043190052000080000607218530400000921251000080500000000714050009306004005,165732498843196752972485316697218534438567921251349687529671843714853269386924175
792,390580064020009058000603090702006031539400826010008900073025010050060043000300500,397582164126749358845613792782956431539471826614238975473825619958167243261394587
793,275086010096041350401905820508120063062030081010068500700090140020750600654013070,275386914896241357431975826548129763962537481317468592783692145129754638654813279
794,153978060694300008070050090040000029000502000827639010000200000000864051985010600,153978264694321578278456193546187329319542786827639415461295837732864951985713642
795,420000603790540000800062074080070030910000240543081790370000805264008300150020000,421897653796543182835162974682974531917635248543281796379416825264758319158329467
796,002309608094607200000000000010062980000090005259000000427000003005200700800000090,172349658594687231386125479713562984648791325259834167427956813935218746861473592
797,005003894600040570090010300870039452306020700042000000500490200107206040400378105,215763894683942571794815326871639452356124789942587613568491237137256948429378165
798,000046320040500080906300541061005030798623005002000968084709250070458000059001074,815946327347512689926387541461895732798623415532174968184769253273458196659231874
799,024698703706001004001247006000700000640100502072459600290004300405302190810060240,524698713786531924931247856158726439649183572372459681297814365465372198813965247
800,290183075017094030843675000025860043000027060008041950402906000700400009000002010,296183475517294836843675291125869743934527168678341952452916387761438529389752614
801,080570000200300090065402083070050008390714000006009001000000400401008560607000000,983571624214386795765492183172653948398714256546829371859167432421938567637245819
802,740000010820000600015400392200045000000000028000012703100038000500100000070024130,749263815823951674615487392287345961351679428496812753162738549534196287978524136
803,920400007300007800004002000250074001000080500009010076040000619612750030000601005,928435167365197842174862953256974381731286594489513276547328619612759438893641725
804,170053060300016000562907104809001450600000302205000000000530008451000023780102645,178453269394216587562987134839721456617845392245369871926534718451678923783192645
805,500200890620080000000000024071903062390640100462000030010036200000024006040009051,534261897629487513187395624871953462395642178462718935718536249953124786246879351
806,670800900000004106008060020560301070010005603003480019080000090350200801291000457,675812934932574186148963725564391278819725643723486519486157392357249861291638457
807,082549000460018900905670030601204080700081006048730291800190300139427805254860170,382549617467318952915672438691254783723981546548736291876195324139427865254863179
808,000035409604010000000807001710000006308000095000900032100006008042500603500120904,871635429654219387293847561719352846328764195465981732137496258942578613586123974
809,090420087000097400000105090453208709009576234700349850800702903002950078074031005,691423587538697412247185396453218769189576234726349851815762943362954178974831625
810,948002005700006800560000392005023100603010007204905600450280903020050000000760520,948132765732596814561847392875623149693418257214975638456281973127359486389764521
811,475000300006040900028000017350019700019002803080036591060950100007120030501080000,475291368136748952928365417354819726619572843782436591263957184897124635541683279
812,070305008001069700009817360600108034010020006030000810105030407800070603760084020,276345198381269745549817362657198234918423576432756819195632487824971653763584921
813,681302000300000020045870063000400096052700000030090800100087604063904005574106002,681342579397615428245879163718453296952768341436291857129587634863924715574136982
814,008019670600000831003805004000920008080450700027106090072508400004031059901000307,248319675695274831713865924536927148189453762427186593372598416864731259951642387
815,090002080600000153038017002257000069913086070046790000001800740704621935560003218,195362487672948153438517692257134869913286574846795321321859746784621935569473218
816,050060809071000306930748050610800205000605014002000000000000063400300008067580491,254163879871259346936748152619874235783625914542931687128497563495316728367582491
817,851704000037068420042005000076000010300007206210080357590000082023870500760000930,851724693937168425642395178476253819385917246219486357594631782123879564768542931
818,000305210100790600039008000526409178081657324000801056405270030013004002062003007,678345219154792683239168745526439178981657324347821956495276831713984562862513497
819,300200087402900603897536420180095732703602598500387100274000005951723864008100009,365241987412978653897536421186495732743612598529387146274869315951723864638154279
820,083271640501680039040090020104060352390745100050102000000359000000020000005000496,983271645521684739647593821174968352392745168856132974468359217719426583235817496
821,703000200906000008524800190600000300209000400078154060102000609000006000065032001,783691254916245738524873196641729385259368417378154962132587649897416523465932871
822,070103049000090002002700108000080005890600027005200090000010504040000003059437001,578123649413896752962745138726389415894651327135274896387912564241568973659437281
823,784913000001802004030056100000000002670020509245060030010000920029187405006290700,784913256561872394932456187193548672678321549245769831417635928329187465856294713
824,000006045910054023540080060300001089080430010020807004051048090000100406462370000,238916745916754823547283961374561289689432517125897634751648392893125476462379158
825,014835007060240001308706004050000060602050109041690500000000903100583000437060820,214835697765249381398716254953124768672358149841697532586472913129583476437961825
826,230061400061720385000009000602317804087000103315480029009078031803140976100290008,238561497961724385754839612692317854487952163315486729549678231823145976176293548
827,060080401100046390000102657603004000200510003000060200982450100070620500540031970,769385421125746398438192657653274819294518763817963245982457136371629584546831972
828,623000140408620037790540608160000500004006800382970061005310706200860350036050000,623798145458621937791543628169284573574136892382975461945312786217869354836457219
829,000000000760003090503408706600800050085021007017000004100500000940016300000000460,891672543764153298523498716639847152485921637217365984176534829948216375352789461
830,800200400000810093090000002000500028502706100010300054400653001350000080670180000,835269417264817593197435862743591628582746139916328754428653971351974286679182345
831,284000000000930502090120040740052091029003600150609800910060400007081200402305000,284576913671934582395128746746852391829713654153649827918267435537481269462395178
832,001000020400280000902630000000010278040025390000900010080102007000800452025003600,861549723453287169972631845596314278148725396237968514684152937319876452725493681
833,903518060105630709002004501090000000318020970400396000001840002809003057064000000,973518264145632789682974531296781345318425976457396128531847692829163457764259813
834,100548006000107080070000040402865070090004000000010000008701460700050090600002030,139548726264197385875623149412865973596374218387219654958731462723456891641982537
835,000000510805034900012075060070086130103007080000300709206700800400009000000060003,347692518865134927912875364579486132123957486684321759256743891438219675791568243
836,790560124000003507010407009020340075300670000901085060060034792039756840487192306,793568124642913587518427639826341975354679218971285463165834792239756841487192356
837,000700051400305009950800020804957102195046703762000000500401090210509634000620500,683792451421365879957814326834957162195246783762183945576431298218579634349628517
838,000000470294700081810002530700639054300500918905040067009380000000175890000200005,653918472294753681817462539781639254346527918925841367579384126462175893138296745
839,379010004406037005058904003001090450597106032800275069000023578080451000005700001,379512684426837915158964723261398457597146832843275169914623578782451396635789241
840,090057400340916850500408003025870006100560030400001570080740310700039284004005069,896357421342916857517428693925873146178564932463291578689742315751639284234185769
841,400060782250007600079000005304071050005480007060050000030215478002090100781643020,413569782258137694679824315324971856195486237867352941936215478542798163781643529
842,008000500000100000000006210002968143019004800843500070000630400086700050054800302,168297534425183796937456218572968143619374825843521679291635487386742951754819362
843,019048362080060000036017000000700500003820690091030000324009107000180050150070020,719548362485263719236917845842796531573821694691435278324659187967182453158374926
844,495807126270946080003005700027500031600018057018300200049082315002403608380001400,495837126271946583863125749927564831634218957518379264749682315152493678386751492
845,080069500650007910209801063070210050000673000000905000067092005100748296920036801,781369542653427918249851763378214659592673184416985327867192435135748296924536871
846,938706200617200800000080076800000050000500689060009000091678040700012398480903067,938746215617295834245381976829167453173524689564839721391678542756412398482953167
847,008005040070000000500010008000050800001860079000972305000008020000041600043026050,968235147172489536534617298397154862251863479486972315615398724729541683843726951
848,001380070009704060300529104802631045650000710900805032240000000030040000790203051,421386579589714263367529184872631945653492718914875632246158397135947826798263451
849,400000852635902001072401360009100508000000000000039007980260100540310296000597003,491673852635982741872451369729146538368725914154839627983264175547318296216597483
850,050829610036405200920031054209000570047158906605090301873912460500006832460000097,754829613136475289928631754219364578347158926685297341873912465591746832462583197
851,070290040050604080040003001200030900410060050635980400800350007001020000000000890,176298543352614789948573261287435916419762358635981472864359127591827634723146895
852,509001200000000900040200750050008001100000040004900023713050400000090300000460000,589671234237584916641239758352748691196325847874916523713852469465197382928463175
853,000700384002306791300094560065980047249600000073001659600000075724569813538040900,956712384482356791317894562165983247249675138873421659691238475724569813538147926
854,405010290100009004000000805760901540010306900000042160608204050070608000342000080,435817296186529734927463815763981542214356978859742163698274351571638429342195687
855,000008007000200000068900540900000060846390001025106090632500004004013200100720030,351468927497235816268971543913857462846392751725146398632589174574613289189724635
856,052000000906032051047080900721060890800900060005278000060100207073006180410800036,352419678986732451147685923721364895834951762695278314568193247273546189419827536
857,000518006500279041908006057000035180300601472080007635703802004420700500050004000,247518396536279841918346257672435189395681472184927635763852914421793568859164723
858,080751000007280106503600072732006400600830520000070360020000080008347000000108000,286751934497283156513694872732516498641839527859472361124965783968347215375128649
859,400050301003000470902040005607803000500106000000405000000000060740530120285600900,468752391153968472972341685617893254524176839839425716391284567746539128285617943
860,040201003007000000903005020580600007716308490000079800200000601651030709308000005,845261973127893564963745128589624317716358492432179856294587631651432789378916245
861,000013072030870069059604318015200740000146030346758290500400020290000650004500080,468913572132875469759624318815239746927146835346758291583461927291387654674592183
862,420300900350068070000500328045007003693405007780603004900000006870130040034086010,428371965359268471167549328245817693693425187781693254912754836876132549534986712
863,608030070002704530735918260260870000000006002073000000006250803509140027307080000,648532971192764538735918264264871359851396742973425186416257893589143627327689415
864,457206300301047500286010490805000019069000700730000005020100004570000038908450070,457296381391847562286315497845732619169584723732961845623178954574629138918453276
865,429050070010000040500419260000594682900008004008020700100940000007005401280001050,429856173816237549573419268731594682952768314648123795165942837397685421284371956
866,002500063030640000000000020000005740000060001064701290345209610906400802008300459,472598163531642978689173524193825746257964381864731295345289617916457832728316459
867,620080305005007192019045700793060200062750931541090008078006000030570429254013867,627189345485637192319245786793861254862754931541392678978426513136578429254913867
868,801062354503100620060800179486059217702400980109008500000624730307500000020780490,871962354593147628264835179486359217752416983139278546918624735347591862625783491
869,847100562130000004290070083000300800652007030000420015060030057908562301520700090,847193562136285974295674183714359826652817439389426715461938257978562341523741698
870,904002500002175000003090807000000600806020400000800013001560738360700100000010000,974382561682175394513694827125437689836921475497856213241569738369748152758213946
871,090080000004005180003024900302000670907046512006200349400800200760092800008001004,695183427274965183813724956342519678987346512156278349439857261761492835528631794
872,300009000080627003500143002610502947008900000025070001000060100009730050201490708,372859416184627593596143872613582947748916325925374681457268139869731254231495768
873,204000070001900582805010000469025030087000201123067054340571600900030810716080040,294658173671943582835712496469125738587394261123867954348571629952436817716289345
874,070900052030065908090140006702896103803007090900351287100000500069004821405018739,671983452234765918598142376752896143813427695946351287187239564369574821425618739
875,050109080180203650903807000309605100072914305006738040000401807020006001700000406,254169783187243659963857214349625178872914365516738942635491827428376591791582436
876,048612970605070040020045013467020391103764058500901460006103500051480709900250106,348612975615379842729845613467528391193764258582931467876193524251486739934257186
877,415026300268309175370100624007004502084000030006570900791062403843900267052037091,415726389268349175379158624937684512584291736126573948791862453843915267652437891
878,453000078102830050007054310310500007608403020004008103045372601031000005790145030,453961278162837954987254316319526487678413529524798163845372691231689745796145832
879,407009200060072803008050600000120030120090480879030020300200940750940000000010302,437869215561472893298351674645128739123597486879634521316285947752943168984716352
880,800200609250697800607000400708010003502700010010400705325906004086304090070008000,831245679254697831697831452768519243542763918913482765325976184186324597479158326
881,900530064000069000638100200092040500801320009354900620080090710000003006400812053,927538164145269387638174295792641538861325479354987621583496712219753846476812953
882,020061093100023068000000014000900035900205000003107906450000309008700600009300002,724861593195423768386579214872946135961235847543187926457612389238794651619358472
883,751002804068070032203859000005040000000007358007205006832501900000403100504700023,751632894968174532243859761185346279426917358397285416832561947679423185514798623
884,600030450003600000078400300034005006200049830009016040186023504000008002020500183,612837459493651728578492361734285916261749835859316247186923574345178692927564183
885,107405030052630804000010005560080027200040300890700500009008050410300000028000060,187495632952637814346812795564983127271546389893721546639278451415369278728154963
886,700860145501904230300251007970500600406738000250400013040000520009620008000000000,792863145581974236364251897973512684416738952258496713647389521139625478825147369
887,094705001030249080057130400008020004000003008046001900702350800000010050000000647,894765321631249785257138496178926534925473168346581972762354819489617253513892647
888,302098156705003294000050070006800302200100600004360000520406701000527968070930425,342798156785613294961254873156879342237145689894362517529486731413527968678931425
889,587902340006054700400801009028105030015089274000200508804500107000406890050728000,587962341196354782432871659728145936315689274649237518864593127273416895951728463
890,000010546708405129501269003907120658050900400100006302310800900000000061075001204,293718546768435129541269783937124658652983417184576392316842975429357861875691234
891,350267801071480502000153476715024980862395040943708265120840000496002010030971624,354267891671489532289153476715624983862395147943718265127846359496532718538971624
892,102004000073000081480061000508900762367002849294080310036215004700400000945736020,152874693673529481489361257518943762367152849294687315836215974721498536945736128
893,020497001004006000000050290009681007010000500048000000402300000005104603801509000,523497861984216375176853294359681427617942538248735916462378159795124683831569742
894,800000450000895230500204100703050690205006308040000000009002060000087003300000700,892713456461895237537264189783451692215976348946328571179532864654187923328649715
895,024000586005040107370000002480060010000084000060150003000726050530008600002031000,124973586895642137376815492483269715751384269269157843918726354537498621642531978
896,950010034000904100147002085209570003400800570060100809300090608000405300000300000,956718234823954167147632985289576413431829576765143829314297658672485391598361742
897,005001709173509462260000800091000070708150003032807106920600350350940000016305094,485261739173589462269734815691423578748156923532897146924618357357942681816375294
898,000170480078000500003856079000200901029500708410098602034085120001429065502010094,695172483278934516143856279856247931329561748417398652934685127781429365562713894
899,600845007371092850050013026903001002000900000010000649590074000246009710030020008,629845137371692854854713926983461572462957381715238649598174263246389715137526498
900,500607800006100000800534170930416000024358009600009308367000000000001000085700960,513697824476182593892534176938416257724358619651279348367925481249861735185743962
901,050230000820004003103589006081045962005692000000000005006018029318920500090050610,654237891829164753173589246781345962435692187962871435546718329318926574297453618
902,000030020036070018215000400400790005000206090000100200803605900020040050504928000,748531629936472518215869437482793165351286794697154283873615942129347856564928371
903,030057002710020009400819007924005316580060200671000590100076003200000905305400001,839657142716324859452819637924785316583961274671243598198576423247138965365492781
904,000034560004002839083605400006049703002300600390060000905001070730006120000783000,179834562654172839283695417516249783842317695397568241965421378738956124421783956
905,004000000000009300830640500000007836050080902708090015915204080000000100000035090,594823761621759348837641529249517836153486972768392415915274683372968154486135297
906,810090700000062009629401000430006070180007006006000514540600093090500680208730451,814395762753862149629471835432156978185947326976283514547618293391524687268739451
907,000900024900064001540100907000410260204006198010208005709030016080000050362040070,137985624928764531546123987895417263274356198613298745759832416481679352362541879
908,502000037008500006071003052709200148600108000000947020090805000000000000056001200,562419837348572916971683452739256148624138795185947623497825361213764589856391274
909,072060000000091703316407259095102070207008090000070430000704908020810345080300027,972563184548291763316487259495132876237648591861975432653724918729816345184359627
910,004085209602107050805060407703800046200604030906053002021539600089000500000210004,174385269692147853835962417753821946218694735946753182421539678389476521567218394
911,689700540147020800230948001000003000070000400500480109410265900002870310060310000,689731542147526893235948761894153627371692485526487139413265978952874316768319254
912,690005040000200070407600200700000403100097600000060150000800002000956014046012580,692375841583241976417689235765128493134597628829463157951834762278956314346712589
913,010008526800000017000000839200070001001085200037200680900020000000100763040807002,319748526865932417724651839258476391691385274437219685976523148582194763143867952
914,070200491002600730438910005041070206000486000869020070206701903000800000913062000,675238491192654738438917625541379286327486519869125374286741953754893162913562847
915,400300590000729008300546007270080600861275400043000700900064875705802004084950013,427318596156729348398546127279483651861275439543691782932164875715832964684957213
916,050000000070020005006508910080034067067280309904005108618052004005000800000009051,851493276379126485246578913182934567567281349934765128618352794495617832723849651
917,807300096020700400103002005364209000510078930970003062406500728000037601001400350,857314296629785413143962875364259187512678934978143562436591728295837641781426359
918,300200001260571009107390000000003007875049020603827900000405000538000074906082003,389264751264571839157398462492653187875149326613827945721435698538916274946782513
919,605490081000053007790201000360002145002005070070048630003010008050020910017830000,635497281281653497794281356368972145142365879579148632423519768856724913917836524
920,023870000070010200000000387060534700009000805051090020010003690300000100900007034,623875941874319256195246387268534719439721865751698423517483692346952178982167534
921,700400916001067042402000703300000020605102000107030068506081004019204007000096005,758423916931567842462819753394678521685142379127935468576381294819254637243796185
922,506900032008007190970003060704065903000000007000734501003400870420806319607091204,546918732238647195971523468714265983352189647869734521193452876425876319687391254
923,009060400400057890675000120107503600008006030003040500700900301382671004000000280,839162475421357896675894123197583642548216739263749518754928361382671954916435287
924,008460910405129000001300502500010000014076080006004097800600029100730600702000030,278465913435129876691387542587913264914276385326854197853641729149732658762598431
925,305000006241360080080495100008100600406003090009006010070004000053870204000000830,395218476241367589687495123738129645416583792529746318872634951953871264164952837
926,135000906602003075000569020701000608009084002820710000080091250006200001010058369,135872946692143875478569123741925638569384712823716594384691257956237481217458369
927,160000700080210400905804013019000000050431002000005007096040000041000839270090564,164359728783216495925874613419782356657431982832965147396548271541627839278193564
928,000937015001025003000418060800500007000080924390002058020800790030294006080070002,268937415941625873753418269812549637675381924394762158426853791137294586589176342
929,680005900024081530500063070000019350009000600000002498060000080200106709007800200,683725914724981536591463872842619357379548621156372498465297183238156749917834265
930,160080050500700000709065812008000300013920005957000046025009600306042000470806009,164283957582791463739465812248657391613924785957318246825179634396542178471836529
931,000306000200004060070800309001650400620941583030702910009230100008019032000500090,845396271293174865176825349981653427627941583534782916469237158758419632312568794
932,600042000402080600005900080320059800500427960700310042967005008000800095050004326,689542137472183659135976284324659871518427963796318542967235418243861795851794326
933,015970002806010950000000016600304005900051064750098100100030200040200000000000000,415976382836412957279583416681324795923751864754698123167835249348269571592147638
934,108020005050003602030857940004000500010036000002075090600080327809302100020000060,198624735457913682236857941764298513915436278382175496641589327879362154523741869
935,200103790000008005984005000700530002602000003000270080390000407027950310460310800,256143798173698245984725631748531962612489573539276184391862457827954316465317829
936,200000080003000106861005029000100003105370064000508091910620008008000600650000042,279461385543289176861735429482196753195372864736548291914627538328954617657813942
937,405260038086039027000400600603000109008006054214000860067008090500070001021953700,475261938186539427932487615653824179798316254214795863367148592549672381821953746
938,719084500050007089483920601564708003800040056030002807246813095095006008370259060,719684532652137489483925671564798213827341956931562847246813795195476328378259164
939,046000020000900000000003710208090000070204036100500000000809007400002380825731000,346178529781925463952463718268397145579214836134586972613849257497652381825731694
940,978605100056293780034000000700500008601000095092081376307004800405826037809130502,978645123156293784234718659743569218681372495592481376327954861415826937869137542
941,000007800350409100917000000000962500600700300021800906070083604036504298400196700,264317859358429167917658423843962571695741382721835946579283614136574298482196735
942,006780020040900300120060008368194000470006080509870043700609802280350100090000407,936781524847925316125463798368194275472536981519872643751649832284357169693218457
943,320607815760010349418900602507024008602090030000530700280079150954001280170080093,329647815765812349418953672537124968642798531891536724283479156954361287176285493
944,079541080100800702000020100000090000091060407368000519006059031900680250005200000,279541683154836792683927145742195368591368427368472519426759831917683254835214976
945,843005600000310000217000030470003200000207908000004173090021307020009010300040890,843975621965312784217468539479183265136257948582694173694821357728539416351746892
946,170359604643027901025100378280000005791685030036410700012738000059206807060591040,178359624643827951925164378284973165791685432536412789412738596359246817867591243
947,000010000300520001090003270604000730000000802020007000407200010003601000100900305,246718593378529641591463278614852739739146852825397164487235916953681427162974385
948,000709401074100002850320070000000000002008006310400900500000000009205040208000105,623789451974156832851324679786913524492578316315462987547891263169235748238647195
949,790000005540673910060005800004807501259360000071500060085200106300906420000710050,793182645548673912162495837634827591259361784871549263985234176317956428426718359
950,008610000056407000007853614700500038009172040500938007000006000200090001000040780,348619275156427893927853614712564938839172546564938127471286359283795461695341782
951,060090000918562470004100000600010732831206000047050006459030107000040300080000904,563497281918562473724183695695814732831276549247359816459638127172945368386721954
952,072659834069248075084370690800960003046002000290000006928410050450700068030800009,172659834369248175584371692815964723746532981293187546928416357451793268637825419
953,807140093964005080510809007009000208000073009000004060300010056095007000100000000,827146593964735182513829647749651238658273419231984765372418956495367821186592374
954,706000000002506100003080005905100480800060200004005019000027000009000308360048000,756213894482596137193784625935172486817469253624835719548327961279651348361948572
955,600010002938420067021700084097600420316004075045087019000002798400170006752908340,674819532938425167521736984897651423316294875245387619163542798489173256752968341
956,000103207300008500170950003507089000600300750000500620083495000704800932906732400,865143297349278561172956843527689314691324758438517629283495176754861932916732485
957,070360280000845000583070040000056072260438010059720060130004007046080050720603800,471369285692845731583172946814956372267438519359721468138594627946287153725613894
958,030510000070602831600730020050000600190256040400000510000461700000805093800390004,234518976579642831681739425352174689198256347467983512923461758746825193815397264
959,600400002070009048000070053080010369200640700000007405300700004005390017900128000,618435972573269148492871653784512369259643781136987425321756894865394217947128536
960,500801049304009215160052073796043102001290430423100590910600308645007920230000764,572831649384769215169452873796543182851296437423178596917624358645387921238915764
961,900100708062798100087534290790001004005470001000250870476310900009800435308002617,934126758562798143187534296793681524825479361641253879476315982219867435358942617
962,065403192193285604020090085910700803702009400304801020030000548570034010001020937,865473192193285674427196385916742853782359461354861729239617548578934216641528937
963,019000670004907158500006900003000060005610043406039500038070405000060300241005080,819543672364927158572186934183754269795612843426839517638271495957468321241395786
964,314060795620300040007010000235001904480000030000030286000000400170048309003200807,314862795629357148857914623235681974486729531791435286968173452172548369543296817
